caller_id,callee_id,call_start,call_duration,call_type,cell_id,location,imei,is_fraud
8366425987723.0,8256643570100.0,2023-01-28 14:52:13,831.0,video_out,CELL_376,"-61.7373,-104.0174",IMEI_708506,False
9258693415745.0,6089357128913.0,2023-11-21 22:52:51,396.0,video_out,CELL_382,"74.9100,33.1238",IMEI_302667,False
1563527492955.0,7741853844336.0,2023-01-08 20:54:08,2214.0,conference,CELL_885,"9.8555,-86.2360",IMEI_596990,False
4499810289485.0,5142015524391.0,2023-08-08 06:17:06,3050.0,conference,CELL_904,"64.9370,10.9705",IMEI_159194,False
5730391124024.0,1135855964285.0,2023-03-02 14:51:53,2453.0,voice_out,CELL_164,"-39.7264,48.8640",IMEI_142585,False
5233272722134.0,8510438707679.0,2023-12-02 22:22:04,2945.0,video_out,CELL_534,"-56.1184,40.7152",IMEI_247890,False
8235493873782.0,7448993100654.0,2023-06-04 14:41:36,2013.0,voice_out,CELL_100,"-50.5430,143.5492",IMEI_126349,False
3620978486814.0,1861641691164.0,2023-07-01 23:03:54,3241.0,voice_out,CELL_281,"-70.9916,58.3941",IMEI_255369,False
6909877701231.0,8331631898498.0,2023-07-06 19:54:59,2916.0,video_in,CELL_969,"-41.2888,161.1581",IMEI_848277,False
2313656744563.0,3736526760715.0,2023-07-24 10:11:47,3060.0,video_out,CELL_570,"61.0242,167.0410",IMEI_101330,False
4880479277548.0,2513223504481.0,2023-06-15 08:55:46,3321.0,conference,CELL_945,"-32.6986,-68.1189",IMEI_321170,False
3625848566360.0,1708145657682.0,2023-08-18 04:09:01,1913.0,video_in,CELL_232,"41.0607,179.3213",IMEI_340900,False
5619689384553.0,3305137492395.0,2023-07-31 07:13:23,306.0,video_out,CELL_820,"-78.4062,85.3423",IMEI_816691,False
6380038352514.0,2172576304166.0,2023-12-18 18:13:26,2932.0,voice_in,CELL_257,"10.1087,-174.6368",IMEI_343770,False
1777067447965.0,7526628489124.0,2023-05-16 16:54:14,2036.0,voice_out,CELL_843,,IMEI_243943,False
7189854176453.0,4173724779526.0,2023-06-19 14:47:50,2282.0,conference,CELL_499,"-65.1067,-2.6048",IMEI_367534,False
4963904882906.0,5762280858058.0,2023-09-01 01:20:24,2653.0,voice_out,CELL_998,"-41.1496,-31.1146",IMEI_129210,False
3213073714029.0,2004125358661.0,2023-04-04 20:50:15,1280.0,video_out,CELL_867,,IMEI_643282,False
8408856220711.0,2765821126683.0,2023-04-21 01:15:18,48.0,video_in,CELL_412,"-40.2993,91.7418",IMEI_873228,False
6162272980597.0,8875178855012.0,2023-02-25 02:49:03,1958.0,voice_out,CELL_904,"-52.2330,132.9018",IMEI_504878,False
3008976629838.0,1307032756531.0,2023-06-24 09:36:25,484.0,video_out,,"-45.4518,-165.0765",IMEI_659328,False
7105194615039.0,3110483996281.0,2023-11-27 05:06:45,576.0,voice_in,,"27.7594,-148.5425",IMEI_595615,False
6016718674732.0,2114018932452.0,2023-12-13 08:30:17,3007.0,voice_in,CELL_548,"-43.6443,-153.9110",IMEI_246137,False
5125292361290.0,6288224381185.0,2023-10-10 06:33:45,3169.0,voice_out,CELL_205,"-76.2685,169.6730",IMEI_750297,False
6325696945792.0,6727826292517.0,2023-04-08 08:00:26,408.0,voice_in,CELL_677,"11.1637,28.9547",IMEI_203336,False
2189553372852.0,7356195567783.0,2023-03-06 02:03:34,3076.0,video_in,CELL_301,"5.8310,50.5517",IMEI_288408,False
6286046409553.0,4812847544891.0,2023-03-19 05:02:13,720.0,,CELL_928,"48.8105,174.2701",IMEI_669041,False
1887913879759.0,4972100395624.0,2023-01-23 10:01:27,923.0,voice_out,CELL_783,"78.6684,153.4953",IMEI_227212,False
8560975745167.0,1579175141047.0,2023-01-07 11:44:07,1499.0,voice_out,CELL_565,"-20.1764,20.7224",IMEI_255793,False
4954140969648.0,9210141518442.0,2023-12-25 02:05:25,2908.0,video_in,CELL_976,"59.5010,145.9674",IMEI_323823,False
3081750986162.0,8075624215244.0,2023-04-05 10:45:53,1190.0,conference,CELL_245,"34.7734,30.2777",IMEI_651537,False
2992093673434.0,2943107890237.0,2023-04-24 07:36:27,742.0,voice_in,CELL_961,"54.9738,79.8832",IMEI_165764,False
5198797148625.0,2982541419664.0,2023-04-17 03:14:32,1407.0,video_out,CELL_490,"64.0242,-72.2208",IMEI_324996,False
4056679672781.0,3904845407856.0,2023-12-08 12:41:10,2186.0,video_out,CELL_676,"42.2466,-54.2831",IMEI_826155,False
7585941442355.0,1835647335917.0,2023-10-02 22:21:58,3335.0,voice_out,CELL_529,"-62.3214,-54.2621",IMEI_333598,False
3113145600998.0,1200846768708.0,2023-11-21 01:16:51,3519.0,voice_out,CELL_230,"76.5632,38.3024",IMEI_802530,False
7921571686651.0,9487079645091.0,2023-12-21 18:23:47,1371.0,conference,CELL_629,"-74.3827,92.4100",IMEI_246578,False
5639813394405.0,1934524905068.0,2023-05-23 22:21:50,2643.0,voice_in,CELL_790,"85.3524,124.4238",IMEI_628453,False
4732878684244.0,6241252399900.0,2023-11-02 00:44:13,902.0,video_in,CELL_349,"47.5919,27.4688",IMEI_625900,False
6757942440251.0,2018979871703.0,2023-05-05 00:21:57,2258.0,conference,CELL_694,"-53.3312,-154.6083",IMEI_848506,False
8528212609158.0,9333458281480.0,2023-11-06 20:32:17,1140.0,video_out,CELL_861,"29.0211,112.3184",IMEI_271011,False
6566948629151.0,5410605728214.0,2023-04-20 15:53:18,2514.0,video_out,CELL_611,"13.2020,-173.2032",IMEI_670689,False
1771307617161.0,6768652591587.0,2023-05-31 05:44:10,2266.0,conference,CELL_522,"-16.0389,-32.3858",IMEI_576915,False
6397850262986.0,4568539298389.0,2023-01-11 20:58:16,2118.0,video_in,,"-85.5885,82.5984",IMEI_373889,False
4026299407309.0,7675112569165.0,2023-05-11 19:02:45,989.0,voice_in,CELL_446,"-38.6294,-176.9870",IMEI_423714,False
5376554888343.0,6271567049747.0,2023-03-27 01:26:03,1907.0,voice_out,CELL_319,"-38.1330,77.7739",IMEI_976615,False
3975471209742.0,9635900965785.0,2023-07-01 01:46:37,890.0,video_in,CELL_583,"43.0429,77.0433",IMEI_707095,False
7854514157055.0,2665491911002.0,2023-09-30 19:22:23,1408.0,video_in,CELL_107,"-26.6090,115.2146",IMEI_433549,False
7193729594752.0,5603089401241.0,2023-09-04 20:41:44,1722.0,video_in,,"11.0785,60.1128",IMEI_469542,False
6630164808082.0,5717320664226.0,2023-03-06 18:41:04,2481.0,video_in,CELL_254,"24.5685,-171.4365",IMEI_867104,False
1790642330590.0,9717534083327.0,2023-10-02 02:05:21,3090.0,voice_out,CELL_714,"-42.4899,142.1447",IMEI_681896,False
2194142557293.0,3933330211687.0,2023-10-27 21:40:16,562.0,voice_in,,"-33.3412,101.4804",IMEI_300440,False
5050038387319.0,2555806759513.0,2023-08-26 05:36:34,1861.0,voice_in,CELL_152,"78.8282,165.4422",IMEI_224176,False
8501894686240.0,3401841014022.0,2023-11-07 22:57:04,1973.0,video_out,CELL_900,,IMEI_883212,True
4270619469726.0,7282461295766.0,2023-08-14 17:04:11,2918.0,video_in,CELL_909,"-33.7672,-89.9452",IMEI_323094,True
7946901193331.0,2113917868912.0,2023-01-29 03:04:45,222.0,voice_out,,"33.7902,111.6143",IMEI_498803,False
7428577197961.0,9566463366517.0,2023-04-05 20:44:53,402.0,voice_out,,"-64.0989,72.5477",IMEI_847903,False
5734106869874.0,7008762217028.0,2023-09-08 19:56:26,3557.0,voice_out,CELL_269,"-59.2712,-100.9519",IMEI_120298,False
5900484578808.0,6567387109742.0,2023-02-14 09:47:46,2328.0,video_in,CELL_232,"33.3636,131.1460",IMEI_734721,False
4959573172212.0,7466344434656.0,2023-11-15 07:00:59,385.0,video_in,CELL_728,"-24.2744,175.3949",IMEI_927175,False
1663226035695.0,4247694991764.0,2023-01-17 09:36:31,2174.0,voice_out,CELL_725,"-85.1759,-134.9317",IMEI_943241,False
8592217931432.0,4474107963080.0,2023-09-11 03:31:44,1530.0,conference,CELL_379,"-51.1770,-171.4629",IMEI_863903,False
6783028383129.0,8082928392447.0,2023-11-01 01:51:44,624.0,,CELL_409,,IMEI_296957,False
6487010155242.0,7136499191010.0,2023-03-28 12:13:31,3328.0,voice_in,CELL_745,"16.3180,111.8847",IMEI_126235,False
2454042144716.0,5294162596294.0,2023-05-23 06:43:19,2164.0,conference,CELL_525,"-23.0323,164.1857",IMEI_278103,False
4869980632663.0,8343249631050.0,2023-05-17 09:13:57,1493.0,voice_out,CELL_210,"-77.1114,24.7957",,False
5055964650467.0,3778136610764.0,2023-02-09 03:48:18,3226.0,video_out,CELL_571,"-19.2114,108.6646",IMEI_811429,False
5459211484255.0,1172855459672.0,2023-09-13 05:41:19,2048.0,video_out,CELL_446,"-30.5948,61.1403",IMEI_978031,False
8949278128089.0,8033428244364.0,2023-05-01 23:37:20,2461.0,video_in,CELL_482,"-18.2445,13.9431",IMEI_145066,False
9856332930187.0,8892093762138.0,2023-11-13 01:42:04,1122.0,voice_out,CELL_128,"49.6053,-28.9149",IMEI_967394,False
6747723250213.0,8263476966210.0,2023-09-24 21:45:48,3158.0,voice_out,CELL_736,"56.3304,-56.0733",IMEI_251391,True
6862116921473.0,5626717317450.0,2023-11-10 03:43:47,2616.0,video_in,CELL_149,"14.0594,-127.1916",IMEI_117350,False
6952875809727.0,7061779864462.0,2023-08-07 04:20:38,234.0,video_in,CELL_829,"-14.7793,0.8281",IMEI_131353,False
4228595247342.0,7895369182066.0,2023-07-03 18:27:14,1831.0,voice_in,CELL_440,"-16.3995,123.0912",IMEI_822718,False
2722582678877.0,7781502708365.0,2023-03-27 04:25:30,746.0,voice_in,CELL_437,"81.4754,76.0353",IMEI_400565,False
4179318745775.0,8916902448128.0,2023-09-10 19:07:08,3352.0,conference,CELL_208,"-57.9665,-161.8762",IMEI_274521,False
1764383391366.0,2511428257375.0,2023-09-02 18:17:35,3447.0,voice_out,CELL_167,"-55.5256,100.2129",IMEI_669100,False
9768781822290.0,2336032031052.0,2023-06-03 01:19:16,1303.0,voice_out,CELL_566,,IMEI_265149,False
5883820044302.0,3706436489849.0,2023-07-13 09:36:16,2812.0,conference,CELL_322,"-61.7620,22.2217",IMEI_377302,False
5935385021994.0,4345746202488.0,2023-10-19 22:52:47,1641.0,video_out,CELL_215,"-57.8408,174.7378",IMEI_756029,False
7292773251290.0,4445232266725.0,2023-02-23 23:08:18,2588.0,video_out,CELL_274,"35.6456,-0.3481",,False
9286657635043.0,4554580908903.0,2023-07-07 04:01:00,834.0,conference,CELL_435,"-20.5068,38.2090",IMEI_638919,True
4467373766050.0,9439563333049.0,2023-03-21 18:36:14,2498.0,video_in,,"17.2063,-58.1141",IMEI_646227,False
9398935727367.0,1276719689450.0,2023-07-28 22:02:20,1699.0,conference,CELL_589,"-7.2484,-9.3556",IMEI_899343,False
6749666335537.0,7031687661622.0,2023-11-28 08:06:57,1901.0,video_out,CELL_364,"-72.8259,-37.6238",IMEI_931787,False
7797739385096.0,7551234405045.0,2023-07-07 20:16:48,2771.0,conference,CELL_923,,IMEI_451365,False
2415664101322.0,6860596177197.0,2023-04-03 17:02:03,1541.0,conference,CELL_994,"8.3409,-127.9427",IMEI_415668,False
5737392020277.0,6819727393142.0,2023-10-04 12:33:14,3128.0,conference,CELL_233,"58.8788,40.3156",IMEI_430274,False
4234334672419.0,3581107291417.0,2023-09-16 23:46:37,2605.0,video_out,CELL_538,"-16.3138,-96.5445",IMEI_379285,False
4257705595095.0,2358300388493.0,2023-03-02 05:02:52,2106.0,video_in,CELL_797,"14.3416,-162.8766",IMEI_376689,False
7201082314143.0,5413638912773.0,2023-06-01 21:45:03,1716.0,video_out,CELL_145,"14.9418,-63.2243",IMEI_405243,False
1217041651773.0,6057243749327.0,2023-07-12 06:12:34,67.0,video_out,CELL_934,"-66.3242,109.0009",IMEI_802252,False
8964917035296.0,9744286524911.0,2023-01-21 01:39:41,3509.0,voice_in,CELL_920,"-66.1331,-97.4546",IMEI_666162,True
7393299190489.0,2776788331478.0,2023-09-24 17:18:00,2646.0,voice_out,CELL_425,,IMEI_623431,False
5717043250539.0,5975388597333.0,2023-11-07 18:10:01,1008.0,video_out,CELL_282,"64.5036,62.4155",IMEI_226178,False
8837797738706.0,2474859918330.0,2023-09-27 01:07:16,3314.0,video_in,CELL_312,"-49.0462,-5.7228",IMEI_786891,False
5446178029058.0,9603441027016.0,2023-05-06 04:42:11,652.0,conference,CELL_364,"-56.0696,6.1197",IMEI_755128,False
1624810900578.0,2404441874602.0,2023-09-16 10:42:22,295.0,voice_in,CELL_572,"-48.8081,-95.2428",IMEI_808244,False
2260402063273.0,6516468474136.0,2023-02-12 10:44:33,2288.0,voice_out,CELL_186,"13.7479,133.9893",IMEI_880447,False
3538749462491.0,8296010830913.0,2023-03-19 22:02:40,21.0,video_out,CELL_170,"-4.5295,-134.0824",IMEI_537061,False
4854979277431.0,8322172332525.0,2023-01-18 10:52:47,3044.0,voice_in,CELL_963,"30.5220,85.7360",IMEI_957547,False
4357155856592.0,4472564022103.0,2023-05-13 23:06:06,2956.0,voice_in,CELL_529,"79.1687,-179.4107",IMEI_750470,False
6007162066408.0,9192900842917.0,2023-02-06 01:45:54,3600.0,video_out,CELL_794,"-16.2506,-76.6946",IMEI_646781,False
2271532766598.0,4465649306077.0,2023-11-15 21:49:06,3058.0,video_out,CELL_233,"-76.9753,112.6379",IMEI_491006,False
9379603545674.0,3467417955639.0,2023-10-08 14:32:07,1850.0,voice_out,CELL_671,"-10.7780,149.2093",IMEI_932994,False
1589086540790.0,5657492368806.0,2023-05-06 15:20:43,2145.0,,CELL_536,"-32.6397,57.6161",IMEI_516265,False
6362723153500.0,2155194048248.0,2023-03-21 22:12:01,562.0,video_in,CELL_762,"-53.7206,-62.5245",IMEI_303503,False
3696135715520.0,6350296589648.0,2023-10-19 17:32:00,2716.0,video_in,CELL_471,"68.2014,88.3135",IMEI_741822,False
5669668732885.0,2450070838440.0,2023-12-16 07:07:53,2371.0,voice_in,CELL_927,"76.8360,-177.4352",IMEI_664987,False
5912051474933.0,4461745494850.0,2023-12-01 15:12:24,2256.0,video_out,CELL_808,"28.4182,-178.3268",IMEI_701343,False
7918591575037.0,8839883493568.0,2023-06-23 22:18:25,139.0,voice_in,CELL_613,"34.1031,58.6965",IMEI_956608,True
1088127006033.0,3497830961223.0,2023-08-02 07:36:14,2310.0,conference,CELL_690,"60.6674,160.0738",IMEI_435951,False
2606236226297.0,3238063843762.0,2023-09-25 06:20:19,2119.0,voice_out,CELL_982,"-76.6608,-149.3090",IMEI_587270,False
7195778636956.0,1647034861625.0,2023-03-26 17:35:02,3568.0,conference,CELL_294,"-81.4891,70.2040",,True
1563148448426.0,9727494872964.0,2023-07-31 13:45:42,3469.0,,CELL_150,"39.5255,-109.4122",IMEI_486701,False
7460995923159.0,9145250942253.0,2023-05-07 21:32:29,564.0,video_out,CELL_572,"-30.7754,142.7249",IMEI_676796,False
8727287859328.0,7260833604412.0,2023-11-01 07:54:12,1133.0,voice_out,CELL_482,"-5.8697,-119.1876",IMEI_318337,False
4201972516567.0,9635713013404.0,2023-05-28 01:05:33,2822.0,voice_in,CELL_398,"89.9666,48.7343",IMEI_556527,False
1378476462420.0,5330805469511.0,2023-01-10 10:18:09,960.0,conference,CELL_907,"33.0637,-85.2908",IMEI_837038,False
2493101556264.0,1060699790901.0,2023-04-14 05:22:30,614.0,conference,CELL_278,"-40.3854,36.8123",IMEI_107467,False
8333000867925.0,1387368854199.0,2023-12-01 10:44:20,3103.0,voice_out,CELL_810,"69.8526,-53.1182",IMEI_623720,False
9066076849375.0,1935089683037.0,2023-03-10 20:12:17,2887.0,video_out,CELL_189,"-40.0400,-162.9049",IMEI_664785,False
6665341059321.0,4826524965755.0,2023-07-05 20:18:56,2669.0,video_in,CELL_529,"45.1214,-23.3911",IMEI_388147,False
1650584432001.0,3578046512702.0,2023-01-17 12:26:16,1332.0,voice_in,CELL_747,"-58.5977,104.7295",IMEI_304225,False
5900331676377.0,6854885390372.0,2023-09-26 09:09:41,300.0,video_in,CELL_690,"-70.0838,55.5905",IMEI_851383,False
5622689478453.0,3934998460983.0,2023-03-31 18:06:18,1985.0,video_out,CELL_473,"76.6417,-66.4662",IMEI_475781,True
6799153623948.0,5367835164316.0,2023-02-05 10:28:01,2486.0,conference,CELL_148,"-37.6453,20.8868",IMEI_230460,False
8492520732108.0,1518945210575.0,2023-09-10 05:51:09,3489.0,voice_out,CELL_101,,IMEI_806145,False
4272740498886.0,9235625418006.0,2023-05-08 06:40:49,1589.0,voice_in,CELL_872,"14.8286,-105.6447",IMEI_705359,False
9477728856487.0,9727668211235.0,2023-04-22 11:09:19,1971.0,video_out,CELL_109,"-45.2504,175.1182",IMEI_912703,False
4386176955968.0,4711008159400.0,2023-09-17 14:38:05,3343.0,voice_in,CELL_285,"-12.7759,152.0597",IMEI_220343,False
5086733314918.0,6574887426617.0,2023-01-04 05:49:41,3009.0,voice_in,CELL_661,,IMEI_473805,False
5501977126814.0,7219955965234.0,2023-06-09 12:44:27,1434.0,voice_in,CELL_860,"57.6022,-124.1621",IMEI_940900,False
5392847587872.0,8957067161552.0,2023-07-06 02:15:00,2442.0,video_in,CELL_972,"88.7905,-125.3442",IMEI_885304,False
6959786116509.0,7517624916462.0,2023-08-22 07:28:59,3380.0,video_in,CELL_464,"-0.8134,-10.6147",IMEI_918116,False
2736582719068.0,7406273206893.0,2023-11-25 01:30:10,2146.0,,CELL_567,"80.7269,64.9195",IMEI_542060,False
4012383395094.0,8557782707002.0,2023-08-04 17:30:19,1744.0,video_out,CELL_356,"52.1854,32.1567",IMEI_225224,False
7029910257471.0,6473370126568.0,2023-01-21 02:13:03,643.0,voice_in,CELL_691,"67.2099,122.0439",IMEI_801670,False
9384467973014.0,9657927948886.0,2023-04-13 21:19:10,1044.0,video_in,CELL_558,,IMEI_664458,False
3219061240456.0,7082646507753.0,2023-10-17 17:37:53,2830.0,voice_out,CELL_994,"1.7860,138.9006",IMEI_712676,False
8387530902920.0,9047026973269.0,2023-06-17 19:42:51,287.0,voice_in,CELL_974,"-60.9889,34.0081",IMEI_245314,False
9607509839357.0,4712788698887.0,2023-04-01 02:46:01,1519.0,video_out,CELL_877,"14.1746,165.4219",IMEI_633965,False
6650223344126.0,6470530723944.0,2023-04-03 01:29:45,939.0,conference,,"-42.0481,52.5429",IMEI_194839,False
4446971953256.0,1737913719043.0,2023-07-18 06:18:14,37.0,video_in,CELL_777,"85.7553,-79.5603",IMEI_315259,False
6994161020322.0,3005193442023.0,2023-03-05 10:58:35,3470.0,video_out,CELL_171,"78.6932,127.2025",IMEI_654504,False
9031978693910.0,6532693298021.0,2023-10-29 14:13:04,3216.0,video_in,CELL_254,"21.7322,-17.8742",IMEI_538548,False
1306024940522.0,3869807560192.0,2023-05-30 15:00:00,81.0,voice_in,CELL_288,,IMEI_841538,False
4845658034491.0,4207668240590.0,2023-10-21 02:58:24,1896.0,voice_out,CELL_248,"55.7839,155.5676",IMEI_545139,False
6818884732510.0,7026602088452.0,2023-09-11 05:43:52,64.0,video_out,CELL_801,"-46.0440,-84.5906",IMEI_710191,False
4771979699932.0,6368575527488.0,2023-10-08 06:08:12,88.0,video_in,CELL_830,"-39.4336,-85.8817",IMEI_827036,False
5202475789200.0,3677378195538.0,2023-08-09 08:56:48,3458.0,voice_in,CELL_990,"8.5143,131.5495",IMEI_259254,False
5845875161807.0,4327403106669.0,2023-05-13 14:33:46,2468.0,video_in,CELL_457,"-61.6174,17.5253",IMEI_716203,False
5133271658434.0,1992163787873.0,2023-10-08 18:28:27,2415.0,video_out,CELL_949,"-56.3785,-70.7612",IMEI_637633,False
2369589640951.0,1531809613386.0,2023-05-17 15:46:59,1348.0,conference,,"66.6485,-38.2198",IMEI_797160,False
7859364834260.0,2896910487472.0,2023-08-15 10:33:00,991.0,voice_out,CELL_980,"85.6346,12.5163",IMEI_217081,False
9805521417474.0,1859855479414.0,2023-08-31 06:46:31,2755.0,video_out,CELL_799,"81.6163,144.4601",IMEI_993704,False
5086762918758.0,2425888503807.0,2023-12-15 09:31:45,1383.0,voice_in,CELL_535,"81.6765,38.7623",IMEI_165603,False
7105356152405.0,3217223529479.0,2023-02-24 02:42:21,3574.0,conference,CELL_548,"45.0635,-84.6520",IMEI_813281,False
6361720345228.0,8063517598306.0,2023-05-20 14:57:23,2762.0,video_out,CELL_940,"-40.6427,-86.5262",IMEI_472342,False
5947085645160.0,8998501979100.0,2023-08-13 21:15:39,396.0,voice_in,CELL_402,"-86.9532,-20.6870",,False
8870441484381.0,9010702072917.0,2023-10-04 13:30:03,2906.0,conference,CELL_759,,IMEI_924625,True
9780245297037.0,3368586244700.0,2023-07-19 06:02:01,809.0,voice_out,CELL_338,"-29.2259,11.3765",,False
8519380363924.0,1012922298913.0,2023-05-21 17:46:53,1782.0,video_in,CELL_512,"-12.8974,22.7123",IMEI_579490,False
7173779907786.0,2094401798972.0,2023-09-27 00:51:30,189.0,voice_out,CELL_182,"-50.7226,14.1739",IMEI_805659,False
8303907263527.0,7583754061854.0,2023-06-03 08:35:39,2401.0,voice_out,CELL_408,"-9.3083,-84.2493",IMEI_346301,False
8349364909083.0,7684334631635.0,2023-04-08 23:15:30,2660.0,video_in,CELL_160,"18.5929,-69.3464",IMEI_767966,False
6263258522084.0,4887609550176.0,2023-06-20 01:27:23,723.0,video_out,CELL_196,"-1.7849,-26.9571",IMEI_998949,False
8740550689559.0,2821414853992.0,2023-04-28 05:53:26,46.0,voice_out,CELL_535,"-9.0103,-59.3049",IMEI_690715,False
1277968868047.0,8462710744322.0,2023-06-11 11:22:09,1682.0,voice_out,CELL_856,"-42.5426,93.6381",IMEI_865267,False
9426489196680.0,7353852631120.0,2023-07-12 06:45:55,1897.0,voice_in,CELL_269,"-23.6414,91.5167",,False
2986903251276.0,6018772150257.0,2023-12-18 21:43:15,2417.0,voice_out,CELL_846,"10.4701,24.1950",IMEI_162137,False
2955758907322.0,5159526600023.0,2023-04-19 11:57:07,1198.0,video_in,CELL_729,"-27.0927,38.6500",IMEI_946468,False
5284401056828.0,1449072467614.0,2023-01-20 20:24:17,2451.0,video_in,CELL_861,"30.2551,-16.4788",,False
1574937049468.0,8407386715579.0,2023-01-16 14:44:17,3117.0,,CELL_597,"-23.0433,-1.6825",IMEI_598689,False
6348027712091.0,5795972039235.0,2023-10-09 01:03:22,2712.0,video_in,CELL_810,"-76.6701,-7.3785",IMEI_789280,False
1242131288496.0,7975931406340.0,2023-06-30 03:16:52,1769.0,voice_in,,"40.1615,25.9946",IMEI_874374,False
7104172749298.0,6627857476512.0,2023-09-08 11:20:43,77.0,video_in,CELL_784,"69.4363,57.6391",IMEI_348218,False
1581303248015.0,4462746111613.0,2023-12-10 15:44:52,2068.0,voice_in,CELL_904,"-0.2459,-84.1333",IMEI_667376,False
3061964518237.0,2457379970707.0,2023-12-24 19:18:42,2501.0,video_in,CELL_520,"38.5538,-94.1725",IMEI_482401,False
4904267222091.0,5822980731500.0,2023-03-13 21:37:41,1502.0,voice_in,CELL_255,"-14.3521,42.3618",IMEI_301706,False
4032015489997.0,7447414364822.0,2023-01-11 06:49:03,2621.0,conference,CELL_907,"21.8877,150.8484",,False
9236092745877.0,6955286639977.0,2023-05-18 22:28:51,3535.0,,CELL_373,"64.9551,-118.8039",IMEI_325393,False
1722124008441.0,4950054840673.0,2023-02-24 02:34:33,236.0,video_in,CELL_261,"21.3149,-91.5082",IMEI_173781,False
6543446983895.0,8468875619274.0,2023-05-06 01:28:27,333.0,video_in,CELL_697,"-66.1012,107.0633",IMEI_717787,False
6250935538535.0,2430457254412.0,2023-04-17 11:36:04,880.0,video_in,CELL_701,"56.1755,55.1469",IMEI_861430,False
4300200299642.0,6608752979913.0,2023-09-29 08:47:56,2326.0,video_out,CELL_407,"-31.4984,43.2343",IMEI_995526,False
8508855035464.0,5378723664509.0,2023-10-10 10:15:51,2782.0,video_in,CELL_333,"48.4142,-5.5639",IMEI_784648,False
7750077209305.0,2501917573550.0,2023-05-13 16:47:29,1275.0,voice_out,CELL_384,"-75.7143,91.1323",IMEI_406526,False
5401628513305.0,7314329907137.0,2023-11-28 21:57:19,398.0,video_out,CELL_382,"11.3418,86.2966",IMEI_884227,False
9581799792194.0,8848670866272.0,2023-12-03 11:41:24,1509.0,conference,CELL_857,"4.8720,-167.3287",IMEI_603276,False
2626920654712.0,3188495977525.0,2023-04-18 19:39:46,2112.0,video_in,CELL_123,"-72.9060,11.2230",IMEI_981077,False
1052773991327.0,8074147812625.0,2023-03-30 22:31:49,3411.0,voice_in,CELL_720,"80.2361,-91.1230",IMEI_158273,False
4508265054231.0,7098119545878.0,2023-09-15 10:57:21,703.0,video_out,,"-69.9182,-12.2685",IMEI_217431,False
4417698565433.0,7605218222150.0,2023-10-10 19:55:36,314.0,video_out,,"-47.6875,12.6517",IMEI_696758,False
8097787328794.0,4371036116062.0,2023-01-03 01:08:53,2959.0,voice_in,CELL_630,"-88.1640,-78.2490",IMEI_870291,False
4771018848756.0,3221249010333.0,2023-04-17 13:16:04,1279.0,video_in,CELL_942,"14.4485,63.5063",IMEI_157059,False
1361879573668.0,6833439236888.0,2023-04-16 20:21:01,3511.0,video_in,CELL_772,"-32.0445,-34.3930",IMEI_326216,False
4442876139681.0,6740079622238.0,2023-03-17 15:06:45,341.0,video_out,CELL_478,"-4.4870,82.5895",IMEI_418697,False
1724687783319.0,5390717482771.0,2023-05-17 23:59:38,2022.0,video_in,CELL_930,"61.7009,49.1637",IMEI_478876,False
4674261916273.0,1031696164250.0,2023-11-29 19:14:44,1694.0,voice_in,CELL_706,"-64.6148,-168.1376",IMEI_410761,False
6657306218080.0,3735040648644.0,2023-11-21 19:03:37,684.0,video_out,CELL_749,"-86.8495,121.2996",,False
5032729941688.0,1594626607223.0,2023-09-02 11:49:44,3091.0,,CELL_226,,IMEI_756937,False
7987778137710.0,8704792123639.0,2023-01-28 17:10:23,3050.0,video_in,CELL_420,"-42.9477,-114.0213",IMEI_490963,False
3114783894998.0,5535547827211.0,2023-07-25 09:17:01,1440.0,conference,CELL_502,"-9.3898,-91.8204",IMEI_262096,False
7237241650716.0,8254244717880.0,2023-06-02 22:30:20,2966.0,voice_in,CELL_439,,IMEI_335200,False
9165488829512.0,8076757656480.0,2023-05-30 09:30:55,328.0,video_out,CELL_685,"7.1521,21.4051",IMEI_802548,False
4332726064030.0,3221236924266.0,2023-02-25 14:07:09,3459.0,voice_in,CELL_238,"40.8192,-40.0335",IMEI_875109,False
5416569526572.0,3122894480172.0,2023-08-08 18:05:55,2144.0,video_in,CELL_977,"23.3362,175.1026",IMEI_687026,False
2731335025801.0,8172648408830.0,2023-07-29 16:02:23,521.0,video_out,CELL_183,"1.9037,-51.0990",IMEI_355552,False
7293826047956.0,4267690767755.0,2023-12-30 21:34:27,2583.0,conference,CELL_752,"63.8428,-170.1459",IMEI_523747,False
1442554513109.0,8231990253033.0,2023-04-25 14:31:00,3023.0,video_in,CELL_575,"27.2040,-22.1248",IMEI_374947,False
2127766479945.0,9299883693691.0,2023-01-05 06:23:17,3484.0,conference,CELL_630,"-73.7596,-62.2685",IMEI_262910,False
2731339760255.0,6580285702111.0,2023-09-15 18:17:46,6.0,,CELL_676,"-53.1734,44.6653",IMEI_854464,False
6128681592758.0,1182993810303.0,2023-04-02 12:16:58,993.0,video_in,CELL_450,"64.6926,-13.3821",IMEI_981233,False
4049413188138.0,6806347913671.0,2023-01-18 13:21:18,78.0,conference,CELL_913,"75.3712,-160.2015",IMEI_301313,False
9024006713097.0,9449057504716.0,2023-02-19 12:42:11,943.0,voice_in,CELL_394,"80.0852,-18.8879",IMEI_440068,False
