caller_id,callee_id,call_start,call_duration,call_type,cell_id,location,imei,is_fraud
(998)269-9603,400.654.5150x1061,2025-01-13 01:10:26,731,voice_in,able,"28.18820593242009,29.625189380178938",2df832c5-2411-4e23-82da-dee0db4eb77d,False
686-510-7706x205,001-215-930-3877x1693,2025-03-24 05:11:37,262,sms_in,involve,"75.60643036963032,75.75328950904156",ba8012bf-f3de-430f-94d8-f3a49e001bcb,
959-591-8636x8151,241-727-3693x9354,2025-01-05 10:24:40,560,sms_in,individual,"-25.72499511885644,42.95411409492405",15bd6f4e-f35c-4255-a8c6-ef21da2d6b93,
+1-249-632-2390x59251,582-681-6071x33067,2025-02-26 21:13:44,1081,sms_out,performance,"40.88614927069017,117.87991379339746",c6233545-2787-4e55-82cb-4c12448ecfea,
+1-739-563-5494x477,001-825-892-3495x856,2025-02-13 23:57:42,1053,voice_in,everybody,"80.04477300689899,-34.191168118648704",1c12b36d-8476-49b3-b566-01035e671b51,False
314-731-6397,001-682-670-7485x4752,2025-01-14 06:16:13,877,voice_out,marriage,"54.396361111835006,125.21625715230005",fc24dcd4-ac90-43d9-996d-ffa5c9bee237,
316.631.0065,(767)764-0536x034,2025-02-01 17:45:43,9,voice_out,easy,"83.49539505038425,-53.16224709112103",4b325cef-a328-4e88-9145-057e418b48e6,False
(683)573-6591x4506,798.302.5168,2025-02-17 10:49:45,689,sms_out,party,"24.868106478496884,-7.505440875897023",94fae616-c796-4ea5-a387-c1a2b10fc5e6,
820.285.3806,+1-212-840-8260x7985,2025-01-31 17:43:13,759,sms_out,poor,"-64.51433322497236,-93.18876161770052",684b4e45-af70-4777-bf2d-dbc215963419,True
+1-609-764-0622,278-485-1349x1379,2025-01-20 13:42:03,67,voice_out,effect,"-19.11145316433732,-104.39256332798962",70e8313f-8e22-4182-bf09-0e977070f4d2,True
001-922-706-5161,7827967651,2025-04-20 00:15:34,960,voice_out,fire,"21.03025369627717,-173.939260151446",a5a4d28c-be75-4528-a050-3608e87cdb65,
939.484.3640x9157,(256)884-8557,2025-03-06 01:45:45,454,voice_in,these,"-62.325000236230245,-60.24847036622407",c9d46e04-28c2-4b6a-8fc4-b6eda8915ac1,
(565)250-3648x7717,208-581-9344x308,2025-01-05 12:16:13,926,sms_out,risk,"-57.754839419606846,47.51592320551973",97dff5f7-441c-4da1-b591-c67a04c7988c,
532-500-4737x3498,(233)822-3227x7432,2025-04-10 19:16:32,534,voice_out,brother,"-35.18397572152547,133.5381618146231",25cf1112-a0cc-42e4-b18b-881046c8f89f,False
(647)568-5980x807,263-423-6358,2025-03-28 05:00:33,1103,sms_in,significant,"70.64778136662636,-47.364280869979865",53e9b1c1-f90f-4c60-8a7a-d90e97931748,False
+1-795-730-1288,(250)561-4294,2025-03-13 19:05:12,63,voice_in,fish,"72.4966448761366,-80.12007252552469",8f68d479-a248-4a75-86c5-9434761b9810,
570.782.0668,+1-487-634-0865x437,2025-03-21 06:51:50,627,sms_out,pretty,"32.97761981653102,-145.2244420493505",2ce43502-e731-4014-aaba-70c477fd4151,False
837-235-4902x55555,(500)452-3845,2025-04-29 00:41:06,222,voice_out,draw,"88.13791557720435,3.7868234488323935",060e60e5-cb4e-4131-8557-ceabf53124df,False
001-448-603-6772,+1-707-275-6041x262,2025-03-16 20:15:42,119,sms_out,cut,"-43.997247696527076,-159.68191160144178",74342018-5311-4cfa-84ba-2c20671ef5d7,
+1-739-836-9501x908,2837685694,2025-01-05 11:56:30,1126,sms_in,argue,"71.5210024480429,-164.43964271300143",ab5578ae-bf7d-4315-8a76-f612d7307010,False
001-791-232-7844x3930,001-475-322-2702x783,2025-04-18 10:36:45,125,sms_in,particular,"-52.17326129538976,82.19175242592814",73356d6b-b3c6-4e19-98e3-e047efd9d806,True
827-884-8912x91363,568.896.6470,2025-02-21 21:12:46,282,sms_out,add,"-19.457860617792164,-138.55207703533412",a1f5cf9f-b2da-47ba-8e38-510c2ad14e54,True
+1-547-379-0549,+1-944-944-3939x6531,2025-04-19 07:30:32,52,voice_in,white,"-65.52303866346803,83.78338839694368",ea561598-5f8f-4e4a-96a7-5441faea1145,True
705.977.3447,001-602-853-5677x665,2025-03-23 05:02:12,419,sms_out,develop,"78.66857583461987,94.52892679067048",07f2d9ad-fad4-4104-b117-3d77806b5c71,True
366-632-9810x058,+1-936-784-1236x497,2025-02-24 11:47:37,1198,sms_in,shake,"10.234808499820488,-63.64982033835804",7554da44-b9c1-4a90-b511-5f55e85548c4,False
(854)697-8025x7109,255-899-7046,2025-03-11 04:00:20,1133,sms_out,cup,"-49.697575089841024,62.83633697457947",531a99f9-b678-48d7-a745-7f58da30b358,False
636-866-1319,001-793-910-7913,2025-04-22 09:06:45,125,voice_out,what,"79.49355913821503,-159.08499548616123",aceff210-8f68-4aab-89e5-52d1d83d2497,False
001-581-917-0165x5015,001-475-868-6925x574,2025-04-03 09:40:18,63,sms_in,student,"-87.93940521435167,-101.18034306591179",e4d457ee-8050-4c92-981d-0e5956f151b9,
+1-834-439-7929x20210,978-237-3782,2025-02-05 03:02:03,485,sms_in,let,"-11.821844583676537,121.93248842355001",ec25d623-8ba9-456d-b0dc-e78cd8ebbfba,
713.971.8994x0009,+1-407-960-5345x56687,2025-02-07 19:52:07,996,sms_in,relationship,"45.979079755382315,129.56254767340323",691b2381-a5d7-4966-ae47-b05ef1f4944c,
(315)364-3813x10012,001-754-252-8448x407,2025-02-03 22:47:22,123,sms_out,goal,"-30.220051945890347,-10.765995477131753",09160524-975e-4ea9-9c52-cc83b16bd270,True
(871)271-0818,379.791.4968x508,2025-02-11 00:24:53,52,voice_out,activity,"-33.32218788308706,71.03779520103129",a48d9701-87ce-4016-aef2-a56825abf449,False
468.944.8571,8639826981,2025-03-19 23:16:05,1158,voice_out,information,"-8.189812751456103,59.86855028301463",88378233-3e1c-4448-945a-4568e0707b91,True
9716955156,+1-318-389-8698,2025-04-03 03:19:07,723,sms_in,possible,"-31.883029125203947,-21.54195529321342",69905e8d-9bfa-49cb-9b56-e8586fea7fe6,
737-956-3112x8682,747.941.5814,2025-04-25 17:45:21,229,sms_out,detail,"17.97518044422769,-120.67010040332678",948ed36c-e5f8-4af9-afd9-6b2e7bcd3ff5,
506.879.9341x0247,383-773-3798,2025-04-27 14:51:51,380,voice_in,serve,"40.29606768142898,-132.0120956580383",737c2d2e-a087-44c7-a466-ce8a1b36b92b,
+1-225-379-1778x068,(685)733-0584x284,2025-03-10 17:51:43,522,voice_out,ball,"-79.810852747732,100.37939680534299",c9057c40-499d-49a7-af69-2d3caee6d579,False
(639)280-8376x026,(992)783-3620x571,2025-04-03 12:45:25,270,sms_in,church,"-14.415701410051952,115.32978151743083",f7b39e25-c086-4d06-be28-5748866bd79b,False
875-579-1111,716.761.2529,2025-02-02 06:57:37,13,sms_in,information,"39.62807241490694,-36.32968288342843",71072ecc-add0-4b85-bfde-eb133c20f38e,
366-764-1838,001-394-472-4133,2025-03-11 15:55:01,493,voice_out,season,"-43.787975829358444,-96.90198492038041",6fefb15c-3f73-429c-a7aa-cb369e91b080,
(431)629-8266x8728,781.524.7311x862,2025-02-13 18:30:27,456,sms_out,big,"-8.427136613123466,134.5315399480737",9e04feed-ebc8-43e9-8bee-1e58aff2333a,False
(969)492-3513x522,996.638.3827,2025-01-25 20:40:19,276,voice_in,population,"-53.35182339306688,-11.707857912028658",27cd0f27-ebaa-42f7-a0cb-8d505db1661f,
882-780-8438,6699750727,2025-02-03 15:37:52,1171,sms_out,shake,"-24.43091048834141,-24.3683224441408",6ba264da-3be5-46ee-add4-69cf84f416ce,
(604)282-4327,001-848-706-2014x10682,2025-04-27 20:03:28,1003,sms_in,strong,"-5.728637107284669,59.51619882095662",e1722318-1792-44fa-982c-58fd194360da,True
(744)685-2312x352,883-371-0372x103,2025-02-28 19:21:46,1010,voice_in,information,"10.991647226533473,-31.224939494300884",d9372db1-8c00-474c-b143-2e59ac8926ec,
5057006976,225-839-7167x0368,2025-04-17 21:48:14,921,voice_out,generation,"34.84193675116143,36.02171681810751",65e67487-5228-4c53-8df9-6d52291f39fc,
714.524.8379x1008,(357)978-3885x2135,2025-02-28 21:09:43,5,voice_in,finally,"17.005186099359037,33.61127638401189",9d519857-a555-4b81-b06e-d0147a396bbc,
871-658-7797x9224,895.748.7117x867,2025-02-07 22:01:51,52,sms_out,a,"-8.65648378364807,-19.76993776284064",c82e37f3-625b-4696-9ac1-334c65e0b20e,
631.416.1102x36899,001-667-882-6896x3174,2025-01-12 22:15:27,281,sms_in,man,"-33.747793409022144,70.32677826946082",735aaf53-f86a-4105-8f6e-79cde24c7bb0,True
466.920.2151x788,001-252-253-5558x013,2025-04-14 16:42:45,853,sms_in,different,"-21.096226125209114,-111.59810529795128",0df59aa4-eba0-4543-84fc-2b19164a7877,
(673)251-2450,5278530859,2025-02-02 04:33:38,266,voice_out,adult,"-59.484288176740954,-76.80437510521877",452ad2ff-5e86-452e-9778-66bd61256c2c,False
5778324736,499.945.9473x601,2025-04-16 14:57:33,453,voice_out,individual,"52.67996468044629,0.8116427275618889",010b9c27-1cbc-40cf-910a-590560a7190e,
001-341-663-8128x2651,001-425-892-3450x082,2025-04-27 01:46:37,64,sms_in,language,"46.62431829101155,-4.877969812138758",51e2ca74-7752-4829-861b-fa009a3edc0b,
(476)595-1133x90005,001-819-539-1400x533,2025-01-29 14:43:40,596,voice_in,movement,"62.87456347538381,-136.5596809102371",cf808c69-b92e-45e0-803c-ca1dcc99f8a9,False
651-764-7704,602-356-7157x673,2025-01-08 18:56:49,1064,voice_in,five,"53.6542053710958,-17.466522116458577",ad877356-cbd0-4525-97cb-a9ffbd63155a,False
(294)742-8961,001-740-317-5968x788,2025-01-15 21:49:40,471,sms_out,future,"30.109134513250382,-175.9421743178415",4ff74f86-3a36-49c3-a46e-a8410a917bae,
(522)472-8145x2475,4185540373,2025-01-24 16:10:41,701,voice_out,whatever,"-54.28826441803233,139.80116411562778",9b198743-c891-47ab-988d-a9b7dcd47e2e,False
(690)889-8853,+1-882-652-1916,2025-04-06 07:36:13,216,sms_out,method,"49.68755977666834,161.47591002562882",0d2c8996-bbec-4726-8644-ad9c507d0826,True
001-334-630-2857,402-685-2036x684,2025-01-06 15:55:57,684,sms_out,high,"23.61914310951316,-167.6405972609391",c44bbd89-a3c5-40b8-9238-7a4fa0f00930,False
497.442.7394x616,(793)625-7027x83559,2025-03-09 03:23:57,393,voice_out,away,"89.58690942756218,-157.50313319609145",77a56a6a-e166-4729-a2f8-352d67529c1b,False
(766)513-4722,678-269-2831x30786,2025-01-27 01:13:10,425,sms_out,actually,"-19.94843333770713,77.48574615405238",5c79902e-ef5b-41aa-a8da-04b956bc6f50,
7283204458,991.481.2635x43186,2025-02-02 06:09:04,684,voice_in,party,"-50.584707856899705,154.5484266686791",f55c76b1-f253-49e2-b3c1-1911d3f32c44,
656-257-1026x8949,907.314.5200,2025-04-02 06:10:34,186,sms_out,Republican,"83.7721719557778,47.2977813017566",e56c3921-5750-4df9-8ba4-6db0b0e3b5e3,False
001-670-938-2482x1189,913-975-8025x1439,2025-02-24 09:03:32,126,sms_out,cost,"10.736897191176297,149.73900742014405",ced0914b-78f3-4b42-8972-d06ac9452a74,
+1-584-905-4590,449.760.5143x7755,2025-03-14 09:57:51,526,voice_in,government,"73.74504904098461,30.889406002358243",ba8a6315-8d1d-4804-a7c1-38dc644f7d8e,True
(686)394-8941,001-935-315-2268x58514,2025-03-01 14:41:58,622,voice_in,later,"69.57851334690358,-153.88103200825975",1de02026-f0c7-41e0-bc46-2ff590c99dba,True
(906)724-4001,(553)472-8840x97587,2025-04-15 00:45:02,432,sms_out,news,"-38.348107800936525,163.47077725186028",4f58abea-2c99-4a5e-bc43-7745505aafb8,True
376.687.0128,352.686.0495x705,2025-03-24 00:06:59,257,sms_out,town,"-46.805428883691654,110.21781840989553",157c5e3a-4dce-4822-91b0-af0af7bab574,True
983-520-4774,571-546-1238x4339,2025-02-03 08:39:22,902,voice_out,up,"59.65401818703495,-3.6983610622611707",226d638c-bd38-43b4-8741-18e1be37d537,True
8896923155,295-938-7717x039,2025-03-28 13:21:12,373,voice_out,peace,"-87.5298134266485,1.8449599103960281",8eaeb651-15d8-4522-b31e-319a9bba18d4,
(905)618-3386,5544265755,2025-02-26 12:54:59,405,sms_in,happen,"-58.20725902107268,-37.39473242992085",507cd34a-f43e-400a-8c9b-afa19ad6c10d,True
+1-252-329-5636x89568,913-512-6962x1246,2025-02-12 01:46:56,35,voice_out,information,"-79.20753174569353,73.01927209475224",ea2bfea3-1471-4093-b21e-8e81b357e1dc,False
+1-971-699-7035x7688,001-645-324-6641x24175,2025-01-17 03:20:33,409,sms_out,politics,"84.5054398840283,-27.868586808098343",1be9d11f-4d7d-4384-8419-3e525c174508,
466-763-4654,439.627.5928,2025-04-03 21:45:01,1053,voice_out,ahead,"30.9121029692525,-79.55570762564008",e9ec9268-5d0e-40ae-8a52-dc8518cd0ef5,
+1-522-601-2443,001-544-721-7504x9056,2025-04-29 12:27:14,1013,voice_in,other,"-13.140247835952266,129.39905749479738",1a60269e-0dd2-4018-aec4-5e549df91a34,False
(546)861-8271x50514,001-953-429-5014,2025-04-24 12:11:35,439,voice_out,ever,"-6.924108197163392,-1.1002101221962448",15389463-e2dd-44c5-899a-5b5a1b291321,False
(663)713-1592,771-446-3264x9998,2025-01-27 12:53:59,256,voice_in,line,"-71.80922749154533,-170.61318861883316",3032db50-dde9-42f0-834d-d4b235a1973c,
+1-286-839-2237,+1-234-217-1574x59113,2025-01-13 09:45:37,661,voice_in,argue,"-77.13762675726775,-64.42616634903084",0a5d9ef1-10b0-482b-9ee1-0555cfed59e6,True
001-736-530-9700,694.673.3529x695,2025-01-18 02:17:09,561,voice_out,movie,"76.14500451463567,103.4513530852355",fc8045c5-80b0-4058-a13c-b024ddd33f89,True
860-434-0969x4344,352.315.7097x1833,2025-04-01 02:09:04,390,sms_out,PM,"19.566058319486658,83.62004279900185",0a2741f6-8657-4289-8e5c-bbf3da01c8bc,True
+1-425-946-5488x854,+1-591-986-6135x63461,2025-01-30 14:49:03,414,voice_in,six,"75.69006643591396,-57.24090247527184",f82bfb29-9abb-412c-adaa-4251b0c615f9,True
390.442.2412x76526,001-657-929-8168,2025-03-16 09:36:11,128,voice_out,cultural,"32.24177830609594,-166.53991248617245",39fbad2b-25b9-42e3-99bd-69fec32007ec,False
+1-223-522-9428x55723,384-840-7838,2025-01-27 19:33:32,956,sms_in,two,"-18.56442481254686,157.82946441341016",054b4473-bb8f-4914-bd6f-3f37c2a9760c,
+1-548-565-1219x5285,001-629-972-7982,2025-01-25 02:19:33,173,voice_in,night,"87.90062680409625,113.18834438764469",60fcc881-68ac-41d4-aebc-0ea26b530773,
747-573-9313,001-213-298-3056x9067,2025-04-16 20:42:18,874,voice_in,marriage,"-0.95230112697935,172.24794927187207",45b6dca0-d7d1-48ca-b8c2-7eeaccadab10,False
207.364.8735,697-734-7702,2025-01-05 00:48:05,792,voice_in,series,"-80.28416493025526,104.42577981315742",b75a9c1d-d756-46d5-9d3c-3229d9c92ccf,
526.807.2759,(296)923-3142,2025-02-16 03:41:35,185,sms_in,someone,"-25.38399676689494,65.972777852841",1988cdfd-91f8-4c0c-908d-24dbc05d4703,True
+1-725-833-7386x19701,(646)657-3163x8573,2025-04-12 11:04:40,893,sms_out,American,"-5.714473039071791,154.73904569063853",bcd50b48-ccee-478c-8df9-fae9ab154901,True
560.308.8732x4179,+1-677-348-6728x30281,2025-02-01 18:21:13,670,voice_in,job,"-21.925258973968255,-26.457820068877027",ee22a6ea-2607-4464-9da0-badfeee855bd,True
9539593807,(611)705-4875x8396,2025-01-21 15:39:43,1015,sms_out,fact,"71.06468299403812,-72.58436747267346",17138166-f4a2-4647-8057-b7a57b69283a,True
(947)710-0502x7977,494-403-2210x132,2025-01-25 16:30:50,146,voice_out,commercial,"53.1114372290167,-122.5916697101138",2e2ee9e1-0d40-4c8a-8128-7673bd560436,
505-596-1109x84513,(927)299-6038,2025-04-13 02:49:10,585,sms_in,always,"-47.40562076517631,-68.52691537490573",ff46a59b-5f5f-41a5-b9f4-6c6c7663b54d,
950.361.2304x4305,8696673391,2025-03-25 01:06:49,1138,sms_in,business,"-54.74499669908971,20.842799400090087",5044829d-6270-4ecb-8fea-d939be6a1f2b,False
+1-231-220-6614x7325,413.503.1514x352,2025-03-18 04:51:03,896,sms_in,hot,"46.01515356473291,30.122196354278117",63b59bd6-7a46-4065-b6aa-bc79423f241e,
001-679-604-2074x10199,+1-955-301-7654,2025-03-20 19:10:18,970,voice_out,ten,"28.770281241341706,61.23395541364647",9fb26edc-de72-4adc-bf4f-ce41e7534933,False
001-470-878-1121x9336,(294)618-2969x5494,2025-03-24 14:14:46,822,voice_out,cup,"44.33177722692332,124.8505603495783",abed8c89-593d-45f6-8b49-7ea7c4dbfe43,
+1-584-765-4782,870.293.5800,2025-03-16 00:57:50,592,voice_in,professional,"-61.92842313794725,-153.22224263173936",b2061e30-27bc-420b-97d4-101fc74b1cfe,
(230)925-9638x8440,(220)333-0227x08362,2025-01-24 22:43:36,263,sms_in,expert,"-67.35449740436046,-169.37563408053578",e873cac5-d417-4f08-ae22-2e24c18e607b,True
+1-687-925-9383x18426,451.565.1496,2025-01-05 12:03:19,714,voice_in,under,"-8.445258026936628,-54.33406051220085",e8cbc4c3-3caa-4bfb-8980-40252e86a985,
+1-469-316-7849,398-429-8681x13064,2025-04-27 20:39:12,881,sms_in,interest,"55.63050816146489,-9.103558961118324",8e77d0eb-11bd-4328-b95e-39b082a9eb4d,False
+1-499-831-0740x50510,+1-825-809-4687,2025-04-08 00:22:15,628,voice_out,happen,"88.01805037945061,-2.1875582313956556",68e1c76e-0b1a-4aa5-a6ae-7046498700b6,False
001-424-364-0278,278.664.6666x75374,2025-02-02 07:04:59,362,sms_in,support,"-9.67671486381127,104.27320082227084",9626eecf-c7a3-4432-a7a8-95300b37bc78,False
540-482-5863x971,493.334.4201x227,2025-04-19 02:12:46,919,sms_in,trip,"74.54287501604392,113.79653934606557",cd4f3f0c-4a0b-455c-8adb-ba3349550668,True
+1-229-363-2148x65582,(465)946-2130,2025-01-10 08:12:26,397,sms_out,avoid,"-30.768824445529653,179.5034108630619",4febd254-0529-4d71-83af-2cf8516655f4,False
377-814-6734x898,359-684-6085x6001,2025-02-25 02:09:22,40,voice_out,commercial,"51.08780185029937,59.49730100364465",eb70d932-f999-453a-80c4-fea296eb53a4,True
+1-317-824-7080,568.256.6106x64708,2025-01-11 20:03:26,646,voice_out,onto,"-63.45201390594969,-3.6223456710080484",6f177bfd-e1c9-4a2a-9e6c-1d0f77b3de51,False
7752686337,4298762517,2025-04-10 19:11:37,46,voice_out,new,"-67.12678092171325,70.52259395108342",711578e1-3940-4fbb-9aa6-f9c871b2bea8,True
(647)641-5667x369,497-562-0299x82015,2025-04-25 23:23:27,926,voice_in,story,"-26.37724004219354,54.269369598113",aa7c9556-8199-4b19-a59e-eff08bde8841,True
(375)326-4313,735-352-7016x979,2025-01-04 22:08:34,775,sms_in,fall,"35.388718402782104,-159.71246290885568",148ab843-73df-490b-9f6b-baf499d268ad,
001-291-711-5689x663,(406)709-0787x61262,2025-02-20 06:46:28,439,voice_in,give,"-17.60400779743648,139.7588918846361",c1150f64-3882-4bb0-9303-cd12390934ab,False
3166799163,001-524-720-9280x16511,2025-04-04 04:59:44,589,voice_in,send,"73.90727743650558,-57.966945925883834",ff28ce43-29b2-4032-8208-5bc42741cb9d,False
869-669-5311x887,+1-251-811-9090x506,2025-04-03 01:48:37,869,sms_in,color,"-50.38414407982777,48.90560455406097",ee0d45c1-3e80-4cb2-8808-26be1a318172,False
277-515-7658x4759,+1-567-256-5480x3036,2025-02-20 09:01:23,270,sms_in,enough,"78.36355263630034,150.0159360428537",2c7c63bd-32bb-4331-b748-4a1be2dcc4d1,True
(252)264-4947,373-394-5576,2025-03-01 08:20:22,507,sms_in,including,"80.29993981410786,17.895300702885123",1457e96d-bda2-4ccd-bdfc-61dad7d4e7b7,False
001-269-962-0613x2302,881-513-4138x02810,2025-04-23 10:43:46,558,sms_out,understand,"-11.000756371107727,-81.68314457431751",a5b92be7-6650-4bff-9b98-2830b33fa8b8,False
492.791.4703,+1-951-716-9324,2025-04-19 12:33:16,388,voice_in,executive,"-83.49315573938043,-51.53849875311792",005a7231-7bdc-43a5-9240-c970a5928c0e,True
001-788-735-3545x12152,970-996-8436,2025-02-01 08:51:55,509,sms_out,move,"-74.25113259851956,-63.73273832164723",b774be60-c219-4273-aa09-f90961f8636b,
777.740.0417x11717,370-875-7474,2025-01-16 07:49:39,116,sms_in,political,"-50.7340148081526,82.79188186420589",93c34518-4582-47fa-9391-95a1a7cec2fa,
296-791-8368,001-856-368-0462,2025-03-18 13:21:06,239,sms_in,rise,"44.078524613765836,-61.97607905109257",16bf6843-e292-4f73-9865-9e4f64f6aaba,
001-426-345-8664x831,737-866-0019x1323,2025-03-19 19:11:03,931,voice_in,at,"-20.950840265885162,-76.72916243410808",c5c45e6a-5a69-4757-9316-cbdd7317aa1f,False
622.326.0011x663,630.843.3638x27595,2025-01-02 07:00:34,1103,sms_out,change,"68.38557298955152,-3.363695207461973",a24be2a1-6a1e-46d2-a90e-ed53e4757a07,False
001-304-857-5748,+1-882-282-2541x141,2025-02-17 01:41:59,469,voice_in,water,"-19.865059393631952,-125.97330768610337",fed305d4-9a3b-41ff-8543-d4ac82a2597b,True
(418)660-4647x74916,595.397.3114x86489,2025-01-19 14:00:50,260,voice_in,can,"-83.15829175428306,104.67597966072054",e2c0e984-fad4-4474-b270-8d7c50c42c1a,True
+1-762-652-9325x375,6366459426,2025-01-27 00:01:50,1187,sms_in,heavy,"-26.215540854076743,-11.659915145000468",faa22a40-e65e-4d6d-bff1-f6fc21d46924,False
507.931.5915x6626,9316866832,2025-02-25 09:36:31,848,voice_out,approach,"87.28683213522459,67.42303741005111",057d032a-954c-4391-a25a-f357c37aea79,True
001-972-359-9649x9338,562-698-8615x91188,2025-01-07 01:23:24,315,sms_out,reach,"-45.49790762498243,136.65900550569313",c294a868-1062-4765-9036-dcc42d97e972,False
900.810.9897x834,5726241921,2025-01-17 10:28:53,144,sms_in,than,"-69.98904964982937,102.63256182217384",d590ceda-595f-4de4-9684-f556337a17b1,False
001-550-763-5968x17503,243.471.6219x23849,2025-03-18 14:34:59,380,sms_out,region,"-47.01470254285704,61.099940383933586",97e3605e-2b05-4102-9c0f-2f0b9bade5cb,False
+1-889-618-1869,001-746-671-8930x60308,2025-02-15 22:39:07,133,voice_in,class,"-19.418228777632876,143.48835415874413",6891b96c-8501-4a2e-a31f-5e1afdc6e805,
(803)587-3322,498.394.9588x7146,2025-04-06 18:34:18,69,sms_out,wear,"-57.00347560082568,75.36554947152806",f09f486e-d1a5-48f1-90f6-174e15aaaf14,
439-358-3356x61804,(626)720-1654x6537,2025-02-11 04:55:16,1126,sms_in,east,"60.23885210838037,94.57589975282258",3c29961d-987d-40bc-9363-312815859837,
469.926.3457x0419,(617)367-3287,2025-03-24 21:41:23,325,voice_out,century,"62.39839078288145,-7.314250058871323",70a24717-2d3f-48ef-83e0-5f6d3ee0131a,
(355)883-5961x9701,922-327-7002x57974,2025-04-20 14:40:42,189,sms_out,source,"-70.4490622424473,-7.640859385498203",20ad359c-d51c-4917-9432-d6d2b891b7a8,True
9536183914,(616)205-8900,2025-02-12 18:27:21,806,voice_in,soon,"54.705408114136304,-20.803699126420668",7aa0856a-c29c-41be-a4f0-530fb6c3a754,False
7017186560,(675)961-5777,2025-01-15 17:08:32,412,sms_in,word,"47.67570983911915,-2.979776618429895",2d1bf943-abe5-4c31-bfd0-be2f8eb04227,False
(946)882-0415,+1-992-778-3606,2025-04-06 02:43:38,287,voice_out,account,"24.673234751655116,-70.96999776178937",e7791036-d6d4-4c40-bede-29a66d0fdd6e,True
858.956.2181,(439)407-7009x42349,2025-01-27 21:01:55,1019,sms_in,above,"72.17975188622935,50.88521002763915",c1cd862d-3ac2-4cb8-9f2e-71805e32c34f,True
001-942-414-9755x91517,(839)402-3614x48623,2025-04-19 18:41:08,481,voice_in,ability,"-80.14785480935576,-19.135561888208542",0431257d-f960-469e-9d23-ca1a7769e767,True
419-335-5285,+1-655-643-8167x081,2025-04-01 23:02:46,457,sms_in,spring,"72.73850240401475,-132.8619887293735",39fb3159-375f-4f64-9dec-924feb963538,
+1-240-630-3355x88616,(244)860-1182x30720,2025-02-19 15:56:25,821,voice_in,three,"6.6769198541502135,85.39233602037012",61420f2d-e3a3-4ffa-a393-e909324cfd39,True
259-671-0793x869,811.244.2375x755,2025-03-11 06:47:58,533,sms_out,rule,"27.96497102621734,-60.051809435769016",6d0fe207-85c5-452c-b3f4-58106cac67bb,
3073303982,224-380-3423,2025-04-24 10:12:11,283,voice_in,western,"29.45617470747085,-8.643865205827012",8a15303c-b0a9-4424-8b4f-ad404226cec4,True
351.906.6640x487,704-774-5443,2025-01-25 00:54:18,146,sms_in,Democrat,"30.823167014766128,24.69726463093636",3b2393bb-3751-4cbc-9359-df78bf07dd23,False
(335)412-2740x015,(606)885-4516,2025-02-08 02:22:11,1199,voice_in,do,"-28.331115299315044,-60.84950222031165",5dcae601-3f35-477e-bdab-b4e23b7f87b2,False
260-952-9624x936,(476)921-6202x4394,2025-03-24 14:14:41,1154,sms_in,almost,"11.116000267629545,148.08950467001074",2166c397-6af8-4920-8ea4-9e0ea64a0799,True
+1-926-964-5695x75794,+1-930-237-2889x51707,2025-02-15 15:18:07,1059,voice_in,choose,"36.54207190550282,62.68752402228648",83a9dc50-a833-4e9d-97d1-6ec194c74b5c,False
317.665.7635,465.535.7080,2025-03-13 07:56:53,584,sms_out,four,"40.697597989761846,-129.8326368023994",2c7bb2fb-e7cd-44b4-ad22-ac2d7272b6ec,
221.651.2078,788.673.3812x03501,2025-01-14 12:44:28,299,voice_in,will,"-43.59021876480415,125.12382035225943",5f98361c-a6ad-4b60-ac54-151033e8ee6c,False
001-922-774-0600x52572,495-220-2066x3356,2025-02-07 18:08:57,909,voice_in,at,"-13.621990290136381,149.54858994664653",eef7fcb7-f19d-4a34-8801-cd97a96070d9,False
618-994-0645x129,(880)637-0457,2025-02-27 14:33:02,709,sms_out,bad,"-32.81447489928332,51.522684735846894",360954a4-707b-476f-9f96-8ae2148deede,
9173058918,353.686.8107,2025-02-05 16:10:13,996,sms_out,picture,"-44.58953487271612,-157.48682849639744",bb2a7dee-1a32-41c2-8a8b-3dd6669d5487,
001-650-991-5857x012,261.374.6215x64001,2025-03-01 17:16:59,474,sms_in,coach,"-75.52047337013234,-44.68634283138334",282f545d-7f65-4258-9522-c14d509d6508,True
593.462.5869,546-400-4879x0267,2025-04-13 02:09:42,528,sms_out,party,"69.81737038844747,162.70630336024743",db84d55c-14e2-479c-8d9e-a5cfc6300206,
(923)442-3870x39421,869.572.0126,2025-02-01 07:39:43,498,voice_in,at,"-5.085567485736348,-110.65146857696382",4e0de276-e35f-4617-8789-794190e7bab8,
001-334-589-8001x516,(711)843-7780,2025-04-11 14:17:19,930,voice_out,price,"33.028873196016605,154.6958065502078",b7d20bd3-94ce-4d76-9a2c-215744b91340,False
507-308-6631x31890,(648)514-5449x19280,2025-03-01 23:30:03,563,sms_out,choose,"-62.768942898907966,-92.23499797306907",2a4486bd-2b16-4c78-9984-41cfb5c6a725,True
5387817752,(435)216-1782x39773,2025-04-17 02:39:11,355,voice_in,teach,"49.18711607973697,-72.56908831587853",6dca90fa-23a1-411c-88a8-3e7dc1acde62,
527.203.1561,+1-994-436-2317x1045,2025-02-27 05:11:59,156,voice_out,shoulder,"-36.9330236593092,-39.25105563903156",99b96b60-df57-4fd1-8450-574c88c4b3b3,False
